transaction_id,base_amount,fx_rate,amount_usd,merchant_name,idempotency_key,transaction_ts,is_corrupt
TX-0001600,212.29,1.25,265.36,Sao Mart,IDEMP-001600,2025-01-20T15:45:00Z,0
TX-0001601,10.06,1.0,10.06,CafÃ© Central,IDEMP-001601,2025-01-20T16:00:00Z,0
TX-0001602,415.82,1.1,457.4,MÃ¼ller GmbH,IDEMP-001602,2025-01-20T16:15:00Z,0
TX-0001603,27.66,1.1,30.43,Muller GmbH,IDEMP-001603,2025-01-20T16:30:00Z,0
TX-0001604,10.02,1.1,11.02,Nino Store,IDEMP-001604,2025-01-20T16:45:00Z,0
TX-0001605,307.12,1.1,337.83,NiÃ±o Store,IDEMP-001605,2025-01-20T17:00:00Z,0
TX-0001606,499.99,1.0,499.99,Sao Mart,IDEMP-001606,2025-01-20T17:15:00Z,0
TX-0001607,452.26,1.25,848.0,Sao Mart,IDEMP-001607,2025-01-20T17:30:00Z,1
TX-0001608,344.63,0.9,310.17,Muller GmbH,IDEMP-001578,2025-01-20T17:45:00Z,0
TX-0001609,86.02,1.25,215.04,Muller GmbH,IDEMP-001609,2025-01-20T18:00:00Z,1
TX-0001610,493.52,0.9,444.17,Muller GmbH,IDEMP-001610,2025-01-20T18:15:00Z,0
TX-0001611,441.63,1.0,441.63,Sao Mart,IDEMP-001611,2025-01-20T18:30:00Z,0
TX-0001612,381.55,1.25,476.94,Cafe Central,IDEMP-001612,2025-01-20T18:45:00Z,0
TX-0001613,389.08,1.25,729.53,Cafe Central,IDEMP-001613,2025-01-20T19:00:00Z,1
TX-0001614,254.89,1.0,637.22,Muller GmbH,IDEMP-001614,2025-01-20T19:15:00Z,1
TX-0001615,413.09,1.25,774.54,Nino Store,IDEMP-001437,2025-01-20T19:30:00Z,1
TX-0001616,251.45,0.9,226.3,Muller GmbH,IDEMP-000106,2025-01-20T19:45:00Z,0
TX-0001617,33.0,1.0,66.0,Nino Store,IDEMP-001617,2025-01-20T20:00:00Z,1
TX-0001618,94.73,1.25,296.02,Sao Mart,IDEMP-001618,2025-01-20T20:15:00Z,1
TX-0001619,272.85,1.1,300.14,Muller GmbH,IDEMP-001619,2025-01-20T20:30:00Z,0
TX-0001620,327.2,0.9,294.48,Sao Mart,IDEMP-001620,2025-01-20T20:45:00Z,0
TX-0001621,198.67,1.0,198.67,Cafe Central,IDEMP-001621,2025-01-20T21:00:00Z,0
TX-0001622,158.3,0.9,142.47,Nino Store,IDEMP-001622,2025-01-20T21:15:00Z,0
TX-0001623,392.42,1.0,392.42,CafÃ© Central,IDEMP-001623,2025-01-20T21:30:00Z,0
TX-0001624,408.79,1.1,1124.18,Nino Store,IDEMP-001624,2025-01-20T21:45:00Z,1
TX-0001625,272.8,1.0,272.8,Sao Mart,IDEMP-001625,2025-01-20T22:00:00Z,0
TX-0001626,125.88,1.25,157.35,Muller GmbH,IDEMP-001626,2025-01-20T22:15:00Z,0
TX-0001627,310.04,1.25,387.55,Sao Mart,IDEMP-001627,2025-01-20T22:30:00Z,0
TX-0001628,419.52,1.0,419.52,Sao Mart,IDEMP-001612,2025-01-20T22:45:00Z,0
TX-0001629,403.82,1.25,1261.95,Cafe Central,IDEMP-001629,2025-01-20T23:00:00Z,1
TX-0001630,323.14,1.1,355.45,Cafe Central,IDEMP-001630,2025-01-20T23:15:00Z,0
TX-0001631,419.03,1.0,419.03,Muller GmbH,IDEMP-000780,2025-01-20T23:30:00Z,0
TX-0001632,122.97,1.1,135.27,Muller GmbH,IDEMP-001632,2025-01-20T23:45:00Z,0
TX-0001633,370.97,0.9,333.87,Cafe Central,IDEMP-001633,2025-01-21T00:00:00Z,0
TX-0001634,45.24,1.0,45.24,Sao Mart,IDEMP-001634,2025-01-21T00:15:00Z,0
TX-0001635,424.19,1.25,530.24,Cafe Central,IDEMP-001635,2025-01-21T00:30:00Z,0
TX-0001636,154.79,0.9,139.31,Sao Mart,IDEMP-001636,2025-01-21T00:45:00Z,0
TX-0001637,67.17,0.9,60.45,Nino Store,IDEMP-001637,2025-01-21T01:00:00Z,0
TX-0001638,402.18,0.9,904.9,Nino Store,IDEMP-001638,2025-01-21T01:15:00Z,1
TX-0001639,319.87,1.0,319.87,Nino Store,IDEMP-001639,2025-01-21T01:30:00Z,0
TX-0001640,59.04,1.0,88.56,Sao Mart,IDEMP-001878,2025-01-21T01:45:00Z,1
TX-0001641,451.77,1.0,451.77,Cafe Central,IDEMP-001215,2025-01-21T02:00:00Z,0
TX-0001642,437.52,1.1,481.27,Sao Mart,IDEMP-001642,2025-01-21T02:15:00Z,0
TX-0001643,294.38,0.9,662.35,SÃ£o Mart,IDEMP-001643,2025-01-21T02:30:00Z,1
TX-0001644,244.03,1.0,244.03,Nino Store,IDEMP-001644,2025-01-21T02:45:00Z,0
TX-0001645,84.37,1.1,92.81,Muller GmbH,IDEMP-001247,2025-01-21T03:00:00Z,0
TX-0001646,78.8,1.1,86.68,Nino Store,IDEMP-001646,2025-01-21T03:15:00Z,0
TX-0001647,268.86,1.0,268.86,Sao Mart,IDEMP-001647,2025-01-21T03:30:00Z,0
TX-0001648,93.26,0.9,83.93,Sao Mart,IDEMP-001648,2025-01-21T03:45:00Z,0
TX-0001649,191.92,1.1,211.11,Nino Store,IDEMP-001649,2025-01-21T04:00:00Z,0
TX-0001650,449.0,1.25,561.25,Sao Mart,IDEMP-001650,2025-01-21T04:15:00Z,0
TX-0001651,87.06,0.9,156.7,NiÃ±o Store,IDEMP-001651,2025-01-21T04:30:00Z,1
TX-0001652,48.32,1.1,53.15,Muller GmbH,IDEMP-001652,2025-01-21T04:45:00Z,0
TX-0001653,43.3,0.9,38.97,Cafe Central,IDEMP-001653,2025-01-21T05:00:00Z,0
TX-0001654,87.58,1.25,109.48,Nino Store,IDEMP-001654,2025-01-21T05:15:00Z,0
TX-0001655,338.32,1.1,372.15,Nino Store,IDEMP-001655,2025-01-21T05:30:00Z,0
TX-0001656,306.13,1.25,382.66,Cafe Central,IDEMP-001656,2025-01-21T05:45:00Z,0
TX-0001657,369.78,1.0,369.78,Muller GmbH,IDEMP-001657,2025-01-21T06:00:00Z,0
TX-0001658,297.15,1.25,371.44,Cafe Central,IDEMP-001658,2025-01-21T06:15:00Z,0
TX-0001659,346.08,1.1,380.69,Sao Mart,IDEMP-001659,2025-01-21T06:30:00Z,0
TX-0001660,209.84,1.25,262.3,Cafe Central,IDEMP-001660,2025-01-21T06:45:00Z,0
TX-0001661,349.26,0.9,314.33,Muller GmbH,IDEMP-001661,2025-01-21T07:00:00Z,0
TX-0001662,37.29,0.9,33.56,Nino Store,IDEMP-001662,2025-01-21T07:15:00Z,0
TX-0001663,173.53,1.25,216.91,Cafe Central,IDEMP-001663,2025-01-21T07:30:00Z,0
TX-0001664,21.27,1.25,26.59,Cafe Central,IDEMP-001664,2025-01-21T07:45:00Z,0
TX-0001665,443.22,1.1,1218.85,NiÃ±o Store,IDEMP-001665,2025-01-21T08:00:00Z,1
TX-0001666,187.53,1.1,206.28,Nino Store,IDEMP-000372,2025-01-21T08:15:00Z,0
TX-0001667,274.42,1.1,301.86,Muller GmbH,IDEMP-001667,2025-01-21T08:30:00Z,0
TX-0001668,139.36,1.1,153.3,Cafe Central,IDEMP-001668,2025-01-21T08:45:00Z,0
TX-0001669,272.54,1.25,340.68,Nino Store,IDEMP-001669,2025-01-21T09:00:00Z,0
TX-0001670,416.28,1.25,520.35,Nino Store,IDEMP-001707,2025-01-21T09:15:00Z,0
TX-0001671,495.5,1.1,545.05,Muller GmbH,IDEMP-001886,2025-01-21T09:30:00Z,0
TX-0001672,155.61,1.0,155.61,Sao Mart,IDEMP-001672,2025-01-21T09:45:00Z,0
TX-0001673,475.06,1.0,475.06,Muller GmbH,IDEMP-001673,2025-01-21T10:00:00Z,0
TX-0001674,320.73,1.1,352.8,SÃ£o Mart,IDEMP-001674,2025-01-21T10:15:00Z,0
TX-0001675,310.99,0.9,279.89,Muller GmbH,IDEMP-001675,2025-01-21T10:30:00Z,0
TX-0001676,444.43,1.25,555.54,Nino Store,IDEMP-001676,2025-01-21T10:45:00Z,0
TX-0001677,392.87,1.0,392.87,Cafe Central,IDEMP-001677,2025-01-21T11:00:00Z,0
TX-0001678,297.8,1.1,327.58,Cafe Central,IDEMP-001678,2025-01-21T11:15:00Z,0
TX-0001679,305.72,1.0,611.44,Muller GmbH,IDEMP-001679,2025-01-21T11:30:00Z,1
TX-0001680,249.59,1.0,249.59,Muller GmbH,IDEMP-001680,2025-01-21T11:45:00Z,0
TX-0001681,390.32,1.1,429.35,Muller GmbH,IDEMP-001681,2025-01-21T12:00:00Z,0
TX-0001682,476.15,1.1,523.76,Muller GmbH,IDEMP-001682,2025-01-21T12:15:00Z,0
TX-0001683,375.7,0.9,338.13,Nino Store,IDEMP-001683,2025-01-21T12:30:00Z,0
TX-0001684,159.22,0.9,143.3,Nino Store,IDEMP-001684,2025-01-21T12:45:00Z,0
TX-0001685,48.8,0.9,43.92,Muller GmbH,IDEMP-001685,2025-01-21T13:00:00Z,0
TX-0001686,384.44,0.9,346.0,Nino Store,IDEMP-001686,2025-01-21T13:15:00Z,0
TX-0001687,263.4,1.0,263.4,Muller GmbH,IDEMP-001687,2025-01-21T13:30:00Z,0
TX-0001688,289.88,1.25,362.35,CafÃ© Central,IDEMP-001688,2025-01-21T13:45:00Z,0
TX-0001689,374.41,1.0,374.41,Nino Store,IDEMP-001689,2025-01-21T14:00:00Z,0
TX-0001690,485.2,1.0,485.2,Cafe Central,IDEMP-001690,2025-01-21T14:15:00Z,0
TX-0001691,174.04,1.25,217.55,Muller GmbH,IDEMP-000773,2025-01-21T14:30:00Z,0
TX-0001692,378.09,1.1,415.9,Muller GmbH,IDEMP-001692,2025-01-21T14:45:00Z,0
TX-0001693,234.35,1.0,234.35,Muller GmbH,IDEMP-001693,2025-01-21T15:00:00Z,0
TX-0001694,489.09,0.9,440.18,Cafe Central,IDEMP-001106,2025-01-21T15:15:00Z,0
TX-0001695,226.39,1.25,282.99,Cafe Central,IDEMP-001695,2025-01-21T15:30:00Z,0
TX-0001696,454.37,1.0,454.37,Sao Mart,IDEMP-001696,2025-01-21T15:45:00Z,0
TX-0001697,265.07,1.1,291.58,Cafe Central,IDEMP-001697,2025-01-21T16:00:00Z,0
TX-0001698,316.75,1.25,395.94,Cafe Central,IDEMP-001698,2025-01-21T16:15:00Z,0
TX-0001699,376.73,0.9,847.65,Sao Mart,IDEMP-001699,2025-01-21T16:30:00Z,1
TX-0001700,361.64,0.9,325.48,MÃ¼ller GmbH,IDEMP-001700,2025-01-21T16:45:00Z,0
TX-0001701,343.6,1.25,859.0,Nino Store,IDEMP-001701,2025-01-21T17:00:00Z,1
TX-0001702,364.53,1.1,400.98,Sao Mart,IDEMP-001702,2025-01-21T17:15:00Z,0
TX-0001703,237.89,1.25,297.36,Sao Mart,IDEMP-001703,2025-01-21T17:30:00Z,0
TX-0001704,135.11,1.0,135.11,Muller GmbH,IDEMP-001704,2025-01-21T17:45:00Z,0
TX-0001705,152.13,0.9,136.92,Muller GmbH,IDEMP-001705,2025-01-21T18:00:00Z,0
TX-0001706,440.55,1.25,550.69,Sao Mart,IDEMP-001706,2025-01-21T18:15:00Z,0
TX-0001707,335.84,0.9,302.26,Muller GmbH,IDEMP-001707,2025-01-21T18:30:00Z,0
TX-0001708,221.17,0.9,199.05,Nino Store,IDEMP-001708,2025-01-21T18:45:00Z,0
TX-0001709,451.29,0.9,406.16,Nino Store,IDEMP-001709,2025-01-21T19:00:00Z,0
TX-0001710,125.99,1.0,251.98,Muller GmbH,IDEMP-001710,2025-01-21T19:15:00Z,1
TX-0001711,300.14,1.1,825.38,Cafe Central,IDEMP-001711,2025-01-21T19:30:00Z,1
TX-0001712,74.77,0.9,67.29,Cafe Central,IDEMP-001712,2025-01-21T19:45:00Z,0
TX-0001713,349.33,1.1,768.52,Nino Store,IDEMP-001713,2025-01-21T20:00:00Z,1
TX-0001714,333.96,1.25,417.45,Nino Store,IDEMP-001714,2025-01-21T20:15:00Z,0
TX-0001715,473.22,0.9,425.9,Cafe Central,IDEMP-001715,2025-01-21T20:30:00Z,0
TX-0001716,269.8,0.9,242.82,Cafe Central,IDEMP-001716,2025-01-21T20:45:00Z,0
TX-0001717,292.59,1.25,365.74,Muller GmbH,IDEMP-001717,2025-01-21T21:00:00Z,0
TX-0001718,92.93,1.0,92.93,Muller GmbH,IDEMP-001718,2025-01-21T21:15:00Z,0
TX-0001719,130.51,0.9,176.19,Nino Store,IDEMP-001719,2025-01-21T21:30:00Z,1
TX-0001720,438.23,1.25,547.79,Nino Store,IDEMP-001720,2025-01-21T21:45:00Z,0
TX-0001721,350.81,1.1,385.89,Nino Store,IDEMP-001721,2025-01-21T22:00:00Z,0
TX-0001722,324.51,1.1,356.96,Nino Store,IDEMP-001722,2025-01-21T22:15:00Z,0
TX-0001723,14.99,0.9,13.49,Muller GmbH,IDEMP-001723,2025-01-21T22:30:00Z,0
TX-0001724,136.59,1.0,136.59,Cafe Central,IDEMP-001724,2025-01-21T22:45:00Z,0
TX-0001725,311.81,1.0,311.81,Nino Store,IDEMP-001725,2025-01-21T23:00:00Z,0
TX-0001726,24.72,0.9,22.25,Sao Mart,IDEMP-001726,2025-01-21T23:15:00Z,0
TX-0001727,197.47,0.9,177.72,Nino Store,IDEMP-001727,2025-01-21T23:30:00Z,0
TX-0001728,478.95,1.25,598.69,Muller GmbH,IDEMP-001728,2025-01-21T23:45:00Z,0
TX-0001729,146.0,1.25,182.5,Muller GmbH,IDEMP-001729,2025-01-22T00:00:00Z,0
TX-0001730,417.2,1.0,417.2,Cafe Central,IDEMP-001730,2025-01-22T00:15:00Z,0
TX-0001731,137.45,1.1,151.2,Cafe Central,IDEMP-001731,2025-01-22T00:30:00Z,0
TX-0001732,304.56,1.0,304.56,Nino Store,IDEMP-001732,2025-01-22T00:45:00Z,0
TX-0001733,457.32,1.25,571.65,Sao Mart,IDEMP-001733,2025-01-22T01:00:00Z,0
TX-0001734,413.18,1.25,774.72,Nino Store,IDEMP-001734,2025-01-22T01:15:00Z,1
TX-0001735,136.84,1.25,171.05,Cafe Central,IDEMP-001735,2025-01-22T01:30:00Z,0
TX-0001736,29.06,1.0,29.06,Sao Mart,IDEMP-001736,2025-01-22T01:45:00Z,0
TX-0001737,29.29,0.9,26.36,Nino Store,IDEMP-001737,2025-01-22T02:00:00Z,0
TX-0001738,322.96,0.9,290.66,Cafe Central,IDEMP-001738,2025-01-22T02:15:00Z,0
TX-0001739,64.38,1.0,64.38,Cafe Central,IDEMP-001739,2025-01-22T02:30:00Z,0
TX-0001740,191.09,1.0,191.09,Sao Mart,IDEMP-001740,2025-01-22T02:45:00Z,0
TX-0001741,477.48,1.25,596.85,Nino Store,IDEMP-001741,2025-01-22T03:00:00Z,0
TX-0001742,260.35,1.0,260.35,Sao Mart,IDEMP-001742,2025-01-22T03:15:00Z,0
TX-0001743,173.77,1.1,191.15,Sao Mart,IDEMP-001743,2025-01-22T03:30:00Z,0
TX-0001744,305.49,1.1,336.04,Muller GmbH,IDEMP-001744,2025-01-22T03:45:00Z,0
TX-0001745,69.38,1.1,76.32,Nino Store,IDEMP-001745,2025-01-22T04:00:00Z,0
TX-0001746,242.69,1.25,303.36,Sao Mart,IDEMP-001746,2025-01-22T04:15:00Z,0
TX-0001747,188.1,0.9,169.29,Sao Mart,IDEMP-001644,2025-01-22T04:30:00Z,0
TX-0001748,386.42,1.1,425.06,Muller GmbH,IDEMP-001748,2025-01-22T04:45:00Z,0
TX-0001749,52.23,1.0,52.23,Nino Store,IDEMP-001749,2025-01-22T05:00:00Z,0
TX-0001750,209.68,1.25,524.2,Muller GmbH,IDEMP-001750,2025-01-22T05:15:00Z,1
TX-0001751,402.04,0.9,542.76,Muller GmbH,IDEMP-001751,2025-01-22T05:30:00Z,1
TX-0001752,227.42,1.25,568.54,Nino Store,IDEMP-001752,2025-01-22T05:45:00Z,1
TX-0001753,396.54,1.0,991.35,Sao Mart,IDEMP-001753,2025-01-22T06:00:00Z,1
TX-0001754,91.91,0.9,82.72,Cafe Central,IDEMP-000570,2025-01-22T06:15:00Z,0
TX-0001755,369.22,1.0,369.22,Nino Store,IDEMP-001755,2025-01-22T06:30:00Z,0
TX-0001756,262.32,1.25,327.9,Nino Store,IDEMP-001756,2025-01-22T06:45:00Z,0
TX-0001757,467.56,0.9,420.8,Muller GmbH,IDEMP-001757,2025-01-22T07:00:00Z,0
TX-0001758,264.62,1.25,330.78,Cafe Central,IDEMP-001758,2025-01-22T07:15:00Z,0
TX-0001759,325.6,1.1,358.16,Cafe Central,IDEMP-001759,2025-01-22T07:30:00Z,0
TX-0001760,420.53,1.0,420.53,Cafe Central,IDEMP-001760,2025-01-22T07:45:00Z,0
TX-0001761,245.94,1.1,676.32,Cafe Central,IDEMP-001761,2025-01-22T08:00:00Z,1
TX-0001762,416.49,1.1,458.14,Sao Mart,IDEMP-001762,2025-01-22T08:15:00Z,0
TX-0001763,288.27,1.0,288.27,Nino Store,IDEMP-001763,2025-01-22T08:30:00Z,0
TX-0001764,226.66,0.9,203.99,Sao Mart,IDEMP-001764,2025-01-22T08:45:00Z,0
TX-0001765,326.34,1.0,326.34,Sao Mart,IDEMP-001765,2025-01-22T09:00:00Z,0
TX-0001766,220.52,0.9,198.47,Muller GmbH,IDEMP-001766,2025-01-22T09:15:00Z,0
TX-0001767,303.29,1.1,834.05,Muller GmbH,IDEMP-001767,2025-01-22T09:30:00Z,1
TX-0001768,318.18,1.1,350.0,Cafe Central,IDEMP-001768,2025-01-22T09:45:00Z,0
TX-0001769,94.22,1.0,94.22,Nino Store,IDEMP-001769,2025-01-22T10:00:00Z,0
TX-0001770,172.82,1.0,259.23,MÃ¼ller GmbH,IDEMP-001770,2025-01-22T10:15:00Z,1
TX-0001771,135.99,0.9,122.39,Muller GmbH,IDEMP-001771,2025-01-22T10:30:00Z,0
TX-0001772,34.33,1.25,42.91,Sao Mart,IDEMP-001772,2025-01-22T10:45:00Z,0
TX-0001773,197.43,1.1,217.17,Muller GmbH,IDEMP-001773,2025-01-22T11:00:00Z,0
TX-0001774,320.88,1.0,320.88,Muller GmbH,IDEMP-001774,2025-01-22T11:15:00Z,0
TX-0001775,164.57,1.1,181.03,Sao Mart,IDEMP-001775,2025-01-22T11:30:00Z,0
TX-0001776,297.81,0.9,536.06,Sao Mart,IDEMP-001804,2025-01-22T11:45:00Z,1
TX-0001777,436.45,0.9,982.0,Muller GmbH,IDEMP-001777,2025-01-22T12:00:00Z,1
TX-0001778,303.25,1.0,303.25,Sao Mart,IDEMP-001778,2025-01-22T12:15:00Z,0
TX-0001779,127.91,1.1,140.7,Sao Mart,IDEMP-001779,2025-01-22T12:30:00Z,0
TX-0001780,103.64,1.25,194.32,Cafe Central,IDEMP-001780,2025-01-22T12:45:00Z,1
TX-0001781,171.26,1.1,188.39,Cafe Central,IDEMP-001781,2025-01-22T13:00:00Z,0
TX-0001782,326.11,1.25,407.64,Cafe Central,IDEMP-001782,2025-01-22T13:15:00Z,0
TX-0001783,59.86,1.1,131.7,Sao Mart,IDEMP-001783,2025-01-22T13:30:00Z,1
TX-0001784,14.64,1.25,36.6,Cafe Central,IDEMP-001784,2025-01-22T13:45:00Z,1
TX-0001785,405.9,1.0,811.8,Muller GmbH,IDEMP-001785,2025-01-22T14:00:00Z,1
TX-0001786,280.58,1.0,280.58,Sao Mart,IDEMP-001786,2025-01-22T14:15:00Z,0
TX-0001787,166.81,1.0,166.81,Muller GmbH,IDEMP-001787,2025-01-22T14:30:00Z,0
TX-0001788,242.36,1.25,302.95,Nino Store,IDEMP-000419,2025-01-22T14:45:00Z,0
TX-0001789,485.42,1.0,485.42,Cafe Central,IDEMP-001789,2025-01-22T15:00:00Z,0
TX-0001790,47.62,1.0,47.62,Nino Store,IDEMP-001790,2025-01-22T15:15:00Z,0
TX-0001791,156.65,1.0,156.65,Cafe Central,IDEMP-001791,2025-01-22T15:30:00Z,0
TX-0001792,334.31,1.25,1044.72,Sao Mart,IDEMP-001792,2025-01-22T15:45:00Z,1
TX-0001793,60.06,1.25,75.08,Nino Store,IDEMP-001793,2025-01-22T16:00:00Z,0
TX-0001794,69.44,1.0,69.44,Muller GmbH,IDEMP-001794,2025-01-22T16:15:00Z,0
TX-0001795,39.61,1.1,43.57,Muller GmbH,IDEMP-001795,2025-01-22T16:30:00Z,0
TX-0001796,232.86,1.1,256.15,Nino Store,IDEMP-001796,2025-01-22T16:45:00Z,0
TX-0001797,142.88,1.0,142.88,Cafe Central,IDEMP-001797,2025-01-22T17:00:00Z,0
TX-0001798,392.16,1.0,392.16,Muller GmbH,IDEMP-001798,2025-01-22T17:15:00Z,0
TX-0001799,460.24,1.1,506.26,Nino Store,IDEMP-001799,2025-01-22T17:30:00Z,0
TX-0001800,44.4,1.1,48.84,Nino Store,IDEMP-001800,2025-01-22T17:45:00Z,0
TX-0001801,282.25,1.0,282.25,Nino Store,IDEMP-001801,2025-01-22T18:00:00Z,0
TX-0001802,219.39,0.9,197.45,Cafe Central,IDEMP-001802,2025-01-22T18:15:00Z,0
TX-0001803,455.01,1.25,1137.52,Nino Store,IDEMP-001803,2025-01-22T18:30:00Z,1
TX-0001804,244.49,0.9,330.06,Cafe Central,IDEMP-001804,2025-01-22T18:45:00Z,1
TX-0001805,401.32,0.9,361.19,Sao Mart,IDEMP-001805,2025-01-22T19:00:00Z,0
TX-0001806,79.82,1.25,99.78,Muller GmbH,IDEMP-001806,2025-01-22T19:15:00Z,0
TX-0001807,34.5,1.25,43.12,Nino Store,IDEMP-001807,2025-01-22T19:30:00Z,0
TX-0001808,81.27,1.25,101.59,Muller GmbH,IDEMP-001808,2025-01-22T19:45:00Z,0
TX-0001809,155.94,0.9,140.35,Cafe Central,IDEMP-001809,2025-01-22T20:00:00Z,0
TX-0001810,350.29,1.1,385.32,Sao Mart,IDEMP-001810,2025-01-22T20:15:00Z,0
TX-0001811,414.96,1.25,1296.75,Nino Store,IDEMP-001811,2025-01-22T20:30:00Z,1
TX-0001812,211.74,1.1,232.91,CafÃ© Central,IDEMP-000743,2025-01-22T20:45:00Z,0
TX-0001813,406.05,1.1,1116.65,Sao Mart,IDEMP-001813,2025-01-22T21:00:00Z,1
TX-0001814,377.21,1.1,414.93,Cafe Central,IDEMP-001448,2025-01-22T21:15:00Z,0
TX-0001815,336.42,0.9,302.78,Nino Store,IDEMP-001815,2025-01-22T21:30:00Z,0
TX-0001816,447.17,0.9,402.45,SÃ£o Mart,IDEMP-001816,2025-01-22T21:45:00Z,0
TX-0001817,280.56,1.1,308.62,Nino Store,IDEMP-001817,2025-01-22T22:00:00Z,0
TX-0001818,385.47,1.1,424.02,Sao Mart,IDEMP-001818,2025-01-22T22:15:00Z,0
TX-0001819,394.89,0.9,888.5,Sao Mart,IDEMP-001819,2025-01-22T22:30:00Z,1
TX-0001820,474.21,1.1,521.63,Sao Mart,IDEMP-001820,2025-01-22T22:45:00Z,0
TX-0001821,456.91,1.0,456.91,Nino Store,IDEMP-001821,2025-01-22T23:00:00Z,0
TX-0001822,112.57,0.9,101.31,Muller GmbH,IDEMP-001822,2025-01-22T23:15:00Z,0
TX-0001823,263.15,0.9,592.08,Cafe Central,IDEMP-001823,2025-01-22T23:30:00Z,1
TX-0001824,318.44,1.25,597.08,MÃ¼ller GmbH,IDEMP-001824,2025-01-22T23:45:00Z,1
TX-0001825,448.71,1.0,448.71,Nino Store,IDEMP-001825,2025-01-23T00:00:00Z,0
TX-0001826,207.69,1.1,228.46,Nino Store,IDEMP-001826,2025-01-23T00:15:00Z,0
TX-0001827,280.44,1.0,280.44,Cafe Central,IDEMP-001827,2025-01-23T00:30:00Z,0
TX-0001828,405.81,1.25,507.26,Sao Mart,IDEMP-001828,2025-01-23T00:45:00Z,0
TX-0001829,168.58,1.25,316.09,Muller GmbH,IDEMP-001829,2025-01-23T01:00:00Z,1
TX-0001830,58.48,1.0,87.72,Sao Mart,IDEMP-001830,2025-01-23T01:15:00Z,1
TX-0001831,88.51,1.25,110.64,Cafe Central,IDEMP-001831,2025-01-23T01:30:00Z,0
TX-0001832,472.46,1.0,708.69,Sao Mart,IDEMP-001832,2025-01-23T01:45:00Z,1
TX-0001833,20.41,1.25,38.26,Muller GmbH,IDEMP-001833,2025-01-23T02:00:00Z,1
TX-0001834,482.87,1.25,603.59,Sao Mart,IDEMP-001834,2025-01-23T02:15:00Z,0
TX-0001835,212.16,1.25,265.2,Cafe Central,IDEMP-001835,2025-01-23T02:30:00Z,0
TX-0001836,86.36,1.0,129.54,Muller GmbH,IDEMP-001836,2025-01-23T02:45:00Z,1
TX-0001837,413.48,1.1,454.83,Nino Store,IDEMP-001837,2025-01-23T03:00:00Z,0
TX-0001838,277.55,1.25,346.94,Sao Mart,IDEMP-001838,2025-01-23T03:15:00Z,0
TX-0001839,233.13,1.1,512.88,Nino Store,IDEMP-001839,2025-01-23T03:30:00Z,1
TX-0001840,295.84,1.25,369.8,Cafe Central,IDEMP-001840,2025-01-23T03:45:00Z,0
TX-0001841,467.43,1.25,1460.72,Nino Store,IDEMP-001841,2025-01-23T04:00:00Z,1
TX-0001842,368.54,1.1,405.39,Sao Mart,IDEMP-001842,2025-01-23T04:15:00Z,0
TX-0001843,436.93,1.1,480.62,Nino Store,IDEMP-001843,2025-01-23T04:30:00Z,0
TX-0001844,250.16,0.9,225.14,Muller GmbH,IDEMP-001844,2025-01-23T04:45:00Z,0
TX-0001845,110.91,1.1,122.0,Muller GmbH,IDEMP-001845,2025-01-23T05:00:00Z,0
TX-0001846,122.36,1.1,134.6,Sao Mart,IDEMP-001846,2025-01-23T05:15:00Z,0
TX-0001847,455.69,0.9,410.12,Muller GmbH,IDEMP-001847,2025-01-23T05:30:00Z,0
TX-0001848,282.42,1.1,310.66,Muller GmbH,IDEMP-001848,2025-01-23T05:45:00Z,0
TX-0001849,405.56,1.0,405.56,Nino Store,IDEMP-001849,2025-01-23T06:00:00Z,0
TX-0001850,499.28,1.0,499.28,Cafe Central,IDEMP-001850,2025-01-23T06:15:00Z,0
TX-0001851,17.0,1.25,21.25,Cafe Central,IDEMP-001851,2025-01-23T06:30:00Z,0
TX-0001852,179.95,1.0,179.95,Nino Store,IDEMP-001852,2025-01-23T06:45:00Z,0
TX-0001853,64.04,1.0,64.04,Nino Store,IDEMP-001853,2025-01-23T07:00:00Z,0
TX-0001854,316.65,1.25,395.81,Cafe Central,IDEMP-000415,2025-01-23T07:15:00Z,0
TX-0001855,495.97,1.25,619.96,Muller GmbH,IDEMP-001855,2025-01-23T07:30:00Z,0
TX-0001856,72.39,0.9,65.15,Muller GmbH,IDEMP-001856,2025-01-23T07:45:00Z,0
TX-0001857,147.42,1.0,147.42,Sao Mart,IDEMP-001857,2025-01-23T08:00:00Z,0
TX-0001858,133.33,1.0,133.33,Nino Store,IDEMP-001858,2025-01-23T08:15:00Z,0
TX-0001859,360.59,0.9,649.06,Muller GmbH,IDEMP-001859,2025-01-23T08:30:00Z,1
TX-0001860,417.41,0.9,375.67,Cafe Central,IDEMP-001860,2025-01-23T08:45:00Z,0
TX-0001861,33.27,1.0,49.9,Sao Mart,IDEMP-001861,2025-01-23T09:00:00Z,1
TX-0001862,54.28,1.1,59.71,Nino Store,IDEMP-001800,2025-01-23T09:15:00Z,0
TX-0001863,425.87,1.0,425.87,Sao Mart,IDEMP-001863,2025-01-23T09:30:00Z,0
TX-0001864,407.06,1.0,407.06,Nino Store,IDEMP-001864,2025-01-23T09:45:00Z,0
TX-0001865,329.47,0.9,593.04,Muller GmbH,IDEMP-001865,2025-01-23T10:00:00Z,1
TX-0001866,463.4,1.1,509.74,Nino Store,IDEMP-001866,2025-01-23T10:15:00Z,0
